"",Rank,Mark,WIND,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
72,652,11.28,-0.5,Maboundou KONÉ,16 MAY 1997,CIV,3sf3,"Stade Omnisport de JAPOMA, Douala (CMR)",22 JUN 2024,1142
73,652,11.28,1.2,Shanoya Mikalia DOUGLAS,11 SEP 2007,JAM,2,"National Stadium, Kingston (JAM)",28 JUN 2024,1139
74,652,11.28,1.5,Jonielle SMITH,30 JAN 1996,JAM,7sf1,"National Stadium, Kingston (JAM)",28 JUN 2024,1139
75,652,11.28,0.8,Arianna DE MASI,02 JUN 1999,ITA,2,"Campo Montagna, La Spezia (ITA)",29 JUN 2024,1139
76,652,11.28,-0.2,Imani LANSIQUOT,17 DEC 1997,GBR,1sf2,"Manchester Regional Arena, Manchester (GBR)",29 JUN 2024,1140
77,652,11.28,-1.1,Kennedy BLACKMON,02 OCT 1999,USA,3h1,"Billy J. Murphy Track and Field Complex, Memphis, TN (USA)",12 JUL 2024,1145
78,652,11.28,-0.2,Rebekka HAASE,02 JAN 1993,GER,5h7,"Stade de France, Paris (FRA)",02 AUG 2024,1140
79,652,11.28,0.2,Delphine NKANSA,21 SEP 2001,BEL,7sf3,"Stade de France, Paris (FRA)",03 AUG 2024,1139
80,652,11.28,1.4,Lorène Dorcas BAZOLO,04 MAY 1983,POR,4f1,"Ryavallen, Borås (SWE)",21 AUG 2024,1139
81,652,11.28,-2.4,Marie-Josée TA LOU-SMITH,18 NOV 1988,CIV,1,"Centro Gabre Gabric, Brescia (ITA)",08 SEP 2024,1153
82,683,11.29,0.0,Bree MASTERS,24 JUN 1995,AUS,1f1,"ES Marks Athletics Field, Sydney (AUS)",23 MAR 2024,1137
83,683,11.29,1.6,Deborah ACHEAMPONG,01 OCT 2002,GHA,1f1,"West Texas A&M University Track & Soccer Complex, Canyon, TX (USA)",05 APR 2024,1137
84,683,11.29,-0.2,Jodean WILLIAMS,11 NOV 1993,JAM,1f1,"Jamaica College Ashenheim Stadium, Kingston (JAM)",20 APR 2024,1138
85,683,11.29,0.0,Ana Carolina AZEVEDO,19 MAY 1998,BRA,2h1,"Centro de Atletismo Professor Oswaldo Terra, Sao Bernardo do Campo (BRA)",20 APR 2024,1137
86,683,11.29,1.7,Kortnei JOHNSON,11 AUG 1997,USA,5f1,"National Training Center, Clermont, FL (USA)",20 APR 2024,1137
87,683,11.29,0.0,Alana REID,20 JAN 2005,JAM,1h1,"National Training Center, Clermont, FL (USA)",20 APR 2024,1137
88,683,11.29,1.2,Lex BROWN,26 APR 2001,USA,1f6,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",27 APR 2024,1137
89,683,11.29,2.0,Kortnei JOHNSON,11 AUG 1997,USA,6,"Suhaim bin Hamad Stadium, Doha (QAT)",10 MAY 2024,1137
90,683,11.29,0.7,Adijatu Rejoice SULE,07 OCT 2004,NGR,2,"Kidd Field at the University of Texas, El Paso, TX (USA)",12 MAY 2024,1137
91,683,11.29,1.4,Nya BUSSEY,01 JUL 2001,USA,4,"University of Michigan Outdoor Track Stadium, Ann Arbor, MI (USA)",12 MAY 2024,1137
92,683,11.29,-0.3,Sarah AKPAN,,USA,3h1,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",23 MAY 2024,1138
93,683,11.29,1.4,Ángela Gabriela TENORIO,27 JAN 1996,ECU,4f1,"Stadion Manfort, Leverkusen (GER)",25 MAY 2024,1137
94,683,11.29,-0.1,Melicia MOUZZON,30 JAN 2001,USA,6sf2,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",25 MAY 2024,1137
95,683,11.29,0.0,Joyasia SMITH,04 AUG 2004,USA,7sf3,"Hayward Field, Eugene, OR (USA)",06 JUN 2024,1137
96,683,11.29,0.7,Géraldine FREY,19 JUN 1997,SUI,6sf1,"Stadio Olimpico, Roma (ITA)",09 JUN 2024,1137
97,683,11.29,2.0,Salomé KORA,08 JUN 1994,SUI,6sf3,"Stadio Olimpico, Roma (ITA)",09 JUN 2024,1137
98,683,11.29,0.1,Lisa RAYE,19 JAN 2008,TTO,1h10,"Franklin Field, Philadelphia, PA (USA)",14 JUN 2024,1137
99,683,11.29,0.8,Christania WILLIAMS,17 OCT 1994,JAM,3f1,"Sollentunavallen, Sollentuna (SWE)",16 JUN 2024,1137
0,683,11.29,1.6,Polyniki EMMANOUILIDOU,30 JUN 2003,GRE,1,"Filothei Stadium, Athina (GRE)",19 JUN 2024,1137
1,683,11.29,0.4,Alexis BROWN,16 JUL 2004,USA,7h1,"Hayward Field, Eugene, OR (USA)",21 JUN 2024,1137
2,683,11.29,-0.2,Jada BAYLARK,17 OCT 1997,USA,6sf3,"Hayward Field, Eugene, OR (USA)",22 JUN 2024,1138
3,683,11.29,-0.2,Jassani CARTER,04 NOV 2003,USA,7sf3,"Hayward Field, Eugene, OR (USA)",22 JUN 2024,1138
4,683,11.29,1.2,Sabrina DOCKERY,17 SEP 2006,JAM,3,"National Stadium, Kingston (JAM)",28 JUN 2024,1137
5,683,11.29,1.3,Maroussia PARÉ,18 JUL 1996,FRA,4,"Stade Josette et Roger Mikulak, Angers (FRA)",29 JUN 2024,1137
6,683,11.29,1.0,Olivia FOTOPOULOU,20 DEC 1996,CYP,1f2,"GPS Stadium, Nicosia (CYP)",29 JUN 2024,1137
7,683,11.29,0.9,Yujie CHEN,29 DEC 2008,CHN,1,"Kuishan Sports Center, Rizhao (CHN)",29 JUN 2024,1137
8,683,11.29,-0.9,Lisa MAYER,02 MAY 1996,GER,1f1,"Besagroup-Sportpark, Rhede (GER)",14 JUL 2024,1142
9,683,11.29,0.0,Boglárka TAKÁCS,28 AUG 2001,HUN,3f2,"Stadion Allmend, Luzern (SUI)",16 JUL 2024,1137
10,683,11.29,-0.8,Celera BARNES,02 DEC 1998,USA,4f3,"Stadion Allmend, Luzern (SUI)",16 JUL 2024,1141
11,683,11.29,1.1,Bianca WILLIAMS,18 DEC 1993,GBR,3,"Olympic Stadium, London (GBR)",20 JUL 2024,1137
12,683,11.29,1.5,Ella CONNOLLY,13 JUL 2000,AUS,6h3,"Stade de France, Paris (FRA)",02 AUG 2024,1137
13,683,11.29,0.1,Rani ROSIUS,25 APR 2000,BEL,8sf1,"Stade de France, Paris (FRA)",03 AUG 2024,1137
14,683,11.29,-0.6,Alexandra BURGHARDT,28 APR 1994,GER,1er1,"Sportanlage Wisacher, Regensdorf (SUI)",24 AUG 2024,1140
15,683,11.29,0.5,Candace HILL,11 FEB 1999,USA,5,"Stadio Quercia, Rovereto (ITA)",31 AUG 2024,1137
16,683,11.29,-0.3,Rani ROSIUS,25 APR 2000,BEL,2f1,"Letzigrund, Zürich (SUI)",05 SEP 2024,1138
17,683,11.29,0.1,Daryll NEITA,29 AUG 1996,GBR,4,"Icahn Stadium, New York, NY (USA)",26 SEP 2024,1137
18,719,11.3,1.2,Thieanna Lee TERRELONGE,17 OCT 2007,JAM,1f5,"Jamaica College Ashenheim Stadium, Kingston (JAM)",06 JAN 2024,1135
19,719,11.3,0.0,Ebony LANE,08 NOV 1998,AUS,2f1,"ES Marks Athletics Field, Sydney (AUS)",23 MAR 2024,1135
20,719,11.3,0.7,Arianna DE MASI,02 JUN 1999,ITA,1f1,"Stadio Luigi Ridolfi, Firenze (ITA)",13 APR 2024,1135
21,719,11.3,1.7,Adriana TATUM,02 NOV 2002,USA,1f7,"Hilmer Lodge Stadium, Walnut, CA (USA)",19 APR 2024,1135
22,719,11.3,0.5,Asha PHILIP,25 OCT 1990,GBR,6f1,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",20 APR 2024,1135
23,719,11.3,-0.4,Jassani CARTER,04 NOV 2003,USA,4f2,"Hilmer Lodge Stadium, Walnut, CA (USA)",20 APR 2024,1137
24,719,11.3,-0.3,Léonie POINTET,17 FEB 2001,SUI,2f2,"Ergilio Hato Stadion, Willemstad (AHO)",28 APR 2024,1136
25,719,11.3,1.8,Kemba NELSON,23 FEB 2000,JAM,4f3,"National Stadium, Kingston (JAM)",04 MAY 2024,1135
26,719,11.3,0.7,Hannah WALLER,19 DEC 2001,USA,1h4,"Veterans Memorial Stadium, Clovis, CA (USA)",10 MAY 2024,1135
27,719,11.3,0.2,Melicia MOUZZON,30 JAN 2001,USA,2,"Park West Ath. Complex, San Antonio, TX (USA)",10 MAY 2024,1135
28,719,11.3,0.6,Lorène Dorcas BAZOLO,04 MAY 1983,POR,4,"Pista de Atletismo da Universidade Federal do Mato Grosso, Cuiaba (BRA)",10 MAY 2024,1135
29,719,11.3,0.7,Denisha CARTWRIGHT,28 DEC 1999,BAH,1,"Track & Field Complex, Mankato, MN (USA)",11 MAY 2024,1135
30,719,11.3,0.1,Christine MALLARD,12 MAY 2004,USA,4,"Potts Field, Boulder, CO (USA)",12 MAY 2024,1135
31,719,11.3,1.9,Amy HUNT,15 MAY 2002,GBR,3h1,"Centro Sportivo Fontanassa, Savona (ITA)",15 MAY 2024,1135
32,719,11.3,1.9,Salomé KORA,08 JUN 1994,SUI,3f4,"Konstantinos Baglatzis Municipal Stadium, Vari (GRE)",15 MAY 2024,1135
33,719,11.3,0.5,Symone DARIUS,04 JUL 1998,LBR,5,"Stade L. Achille, Fort-de-France (FRA)",18 MAY 2024,1135
34,719,11.3,1.3,Irene SIRAGUSA,23 JUN 1993,ITA,3,"Estadi Joan Serrahima, Barcelona (ESP)",19 MAY 2024,1135
35,719,11.3,1.5,Elaine THOMPSON-HERAH,28 JUN 1992,JAM,9,"Hayward Field, Eugene, OR (USA)",25 MAY 2024,1135
36,719,11.3,0.8,Aleksandra STOILOVA,20 APR 2005,AUS,6sf1,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",25 MAY 2024,1135
37,719,11.3,0.7,Karolína MAŇASOVÁ,26 NOV 2003,CZE,5,"Mestský Stadion, Ostrava (CZE)",28 MAY 2024,1135
38,719,11.3,0.0,Odell FRYE,,USA,8sf3,"Hayward Field, Eugene, OR (USA)",06 JUN 2024,1135
39,719,11.3,0.8,Murielle AHOURÉ-DEMPS,23 AUG 1987,CIV,2h2,"Emory Woodruff Physical Education Center, Atlanta, GA (USA)",08 JUN 2024,1135
40,719,11.3,0.1,Natacha NGOYE,15 AUG 1993,CGO,1f1,"Stade des Maradas, Cergy-Pontoise (FRA)",09 JUN 2024,1135
41,719,11.3,-3.0,Jacqueline MADOGO,14 APR 2000,CAN,2h1,"Foote Field, Edmonton (CAN)",13 JUN 2024,1153
42,719,11.3,0.0,Tima GODBLESS,14 JUL 2004,NGR,1sf3,"Samuel Ogbemudia Stadium, Benin City (NGR)",16 JUN 2024,1135
43,719,11.3,0.4,Tristan EVELYN,25 JAN 1998,BAR,1,"Usain Bolt Complex, Bridgetown (BAR)",22 JUN 2024,1135
44,719,11.3,2.0,Yunisleidy GARCÍA ABREU,11 AUG 1999,CUB,5,"Pista atletismo Fuente de la Niña, Guadalajara (ESP)",23 JUN 2024,1135
45,719,11.3,1.6,Tasa JIYA,16 SEP 1997,NED,1sf3,"FBK Stadium, Hengelo (NED)",28 JUN 2024,1135
46,719,11.3,-0.2,Sophia JUNK,01 MAR 1999,GER,2sf1,"Eintracht-Stadion, Braunschweig (GER)",29 JUN 2024,1136
47,719,11.3,0.7,Shashalee FORBES,10 MAY 1996,JAM,1h1,"Stade Jean Jacoby, Schifflange (LUX)",21 JUL 2024,1135
48,719,11.3,-0.1,Yuliya KARAVAYEVA,23 NOV 2000,RUS,1h1,"Salyut Geraklion Stadion, Moskva (RUS)",27 JUL 2024,1135
49,719,11.3,-0.8,Zaynab DOSSO,12 SEP 1999,ITA,3h2,"Stade de France, Paris (FRA)",02 AUG 2024,1139
50,719,11.3,1.4,Serena COLE,26 JUN 2004,JAM,5f1,"Ryavallen, Borås (SWE)",21 AUG 2024,1135
51,719,11.3,1.0,Salomé KORA,08 JUN 1994,SUI,8,"Olympiastadion, Berlin (GER)",01 SEP 2024,1135
52,719,11.3,-0.7,Jenna PRANDINI,20 NOV 1992,USA,3,"Sports Park Mladost, Zagreb (CRO)",08 SEP 2024,1139
53,754,11.31,0.5,Torrie LEWIS,08 JAN 2005,AUS,1f1,"AIS Athletics Track, Canberra (AUS)",02 MAR 2024,1133
54,754,11.31,0.0,Naa ANANG,10 MAR 1995,AUS,3f1,"ES Marks Athletics Field, Sydney (AUS)",23 MAR 2024,1133
55,754,11.31,0.8,Camryn DICKSON,19 JUN 2004,USA,1f4,"Cushing Stadium, College Station, TX (USA)",23 MAR 2024,1133
56,754,11.31,0.8,Iyana GRAY,27 FEB 2003,USA,2f4,"Cushing Stadium, College Station, TX (USA)",23 MAR 2024,1133
57,754,11.31,0.6,Joella LLOYD,12 APR 2002,ANT,2f3,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",30 MAR 2024,1133
58,754,11.31,1.1,Shannon RAY,23 DEC 1995,USA,5f2,"Percy Beard Track, Gainesville, FL (USA)",13 APR 2024,1133
59,754,11.31,1.9,Erin KINNEY,,USA,1f4,"Mildred J. Hillenbrand Memorial Track, Vermillion, SD (USA)",13 APR 2024,1133
60,754,11.31,0.6,Jada BAYLARK,17 OCT 1997,USA,1f5,"John McDonnell Field, Fayetteville, AR (USA)",19 APR 2024,1133
61,754,11.31,1.2,Melicia MOUZZON,30 JAN 2001,USA,1f2,"Kentner Stadium Wake Forest University, Winston Salem, NC (USA)",19 APR 2024,1133
62,754,11.31,-0.2,Remona BURCHELL,15 SEP 1991,JAM,2f1,"Jamaica College Ashenheim Stadium, Kingston (JAM)",20 APR 2024,1134
63,754,11.31,-0.4,Samirah MOODY,08 NOV 2002,USA,5f2,"Hilmer Lodge Stadium, Walnut, CA (USA)",20 APR 2024,1135
64,754,11.31,-0.4,Remona BURCHELL,15 SEP 1991,JAM,1f1,"National Stadium, Kingston (JAM)",18 MAY 2024,1135
65,754,11.31,-0.3,Bree MASTERS,24 JUN 1995,AUS,2,"National Stadium, Tokyo (JPN)",19 MAY 2024,1134
66,754,11.31,-0.1,Patrizia VAN DER WEKEN,12 NOV 1999,LUX,1,"Bungertstadion, Rehlingen (GER)",19 MAY 2024,1133
67,754,11.31,1.0,Aleksandra STOILOVA,20 APR 2005,AUS,2h4,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",23 MAY 2024,1133
68,754,11.31,0.5,Sarah AKPAN,,USA,5sf3,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",25 MAY 2024,1133
69,754,11.31,0.7,Géraldine FREY,19 JUN 1997,SUI,2f2,"Sportanlage Neudorf, St. Gallen (SUI)",25 MAY 2024,1133
70,754,11.31,0.4,Salomé KORA,08 JUN 1994,SUI,1h5,"Sportanlage Neudorf, St. Gallen (SUI)",25 MAY 2024,1133
71,754,11.31,1.3,Mikiah BRISCO,14 JUL 1996,USA,7,"National Stadium, Kingston (JAM)",01 JUN 2024,1133
72,754,11.31,0.9,Kristina MAKARENKO,28 FEB 1997,RUS,1h2,"Luzhniki North Arena, Moskva (RUS)",06 JUN 2024,1133
73,754,11.31,0.6,Jennifer MONTAG,11 FEB 1998,GER,4h1,"Stadio Olimpico, Roma (ITA)",08 JUN 2024,1133
74,754,11.31,0.1,Julia HENRIKSSON,11 JUL 2000,SWE,3h3,"Stadio Olimpico, Roma (ITA)",08 JUN 2024,1133
75,754,11.31,1.0,Adaejah HODGE,21 MAR 2006,IVB,1h7,"Franklin Field, Philadelphia, PA (USA)",14 JUN 2024,1133
76,754,11.31,1.9,Gladymar TORRES,26 MAR 2003,PUR,1,"Piste Ben Leduc, Montréal (CAN)",21 JUN 2024,1133
77,754,11.31,0.9,Shannon RAY,23 DEC 1995,USA,8h3,"Hayward Field, Eugene, OR (USA)",21 JUN 2024,1133
78,754,11.31,0.4,Javianne OLIVER,26 DEC 1994,USA,7sf1,"Hayward Field, Eugene, OR (USA)",22 JUN 2024,1133
79,754,11.31,0.0,Semira KILLEBREW,30 MAR 2001,USA,7sf2,"Hayward Field, Eugene, OR (USA)",22 JUN 2024,1133
80,754,11.31,0.0,English GARDNER,22 APR 1992,USA,8sf2,"Hayward Field, Eugene, OR (USA)",22 JUN 2024,1133
81,754,11.31,0.0,Gladymar TORRES,26 MAR 2003,PUR,h1,"Centro Deportivo Olímpico Mexicano, Ciudad de México (MEX)",28 JUN 2024,1133
82,754,11.31,-0.2,Desiree HENRY,26 AUG 1995,GBR,2sf2,"Manchester Regional Arena, Manchester (GBR)",29 JUN 2024,1134
83,754,11.31,-0.1,Alexandra BURGHARDT,28 APR 1994,GER,1sf2,"Eintracht-Stadion, Braunschweig (GER)",29 JUN 2024,1133
84,754,11.31,0.6,Christania WILLIAMS,17 OCT 1994,JAM,er,"Leichtathletikarena, Eisenstadt (AUT)",07 JUL 2024,1133
85,754,11.31,1.7,Ella CONNOLLY,13 JUL 2000,AUS,2f2,"Stade de La Charrière, La Chaux-de-Fonds (SUI)",14 JUL 2024,1133
86,754,11.31,-0.8,Shashalee FORBES,10 MAY 1996,JAM,5f3,"Stadion Allmend, Luzern (SUI)",16 JUL 2024,1137
87,754,11.31,-0.8,Jodean WILLIAMS,11 NOV 1993,JAM,6f3,"Stadion Allmend, Luzern (SUI)",16 JUL 2024,1137
88,754,11.31,-0.1,Lisa MAYER,02 MAY 1996,GER,1,"Heinz-Steyer-Stadion, Dresden (GER)",30 AUG 2024,1133
89,754,11.31,-2.4,Daryll NEITA,29 AUG 1996,GBR,2,"Centro Gabre Gabric, Brescia (ITA)",08 SEP 2024,1147
90,791,11.32,-0.3,Olayinka OLAJIDE,28 OCT 2002,NGR,1sf2,"Stephen Keshi Stadium, Asaba (NGR)",17 FEB 2024,1132
91,791,11.32,0.7,Shannon RAY,23 DEC 1995,USA,2f1,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",23 MAR 2024,1131
92,791,11.32,0.3,Thieanna Lee TERRELONGE,17 OCT 2007,JAM,2,"Kirani James Athletic Stadium, St. George's (GRN)",30 MAR 2024,1131
93,791,11.32,1.1,Amira YOUNG,15 JUN 2000,USA,6f2,"Percy Beard Track, Gainesville, FL (USA)",13 APR 2024,1131
94,791,11.32,0.7,Yujie CHEN,29 DEC 2008,CHN,1,Dubai (UAE),25 APR 2024,1131
95,791,11.32,1.8,Natasha MORRISON,17 NOV 1992,JAM,5f3,"National Stadium, Kingston (JAM)",04 MAY 2024,1131
96,791,11.32,0.8,Gorete SEMEDO,05 OCT 1996,STP,3h3,"Pista de Atletismo da Universidade Federal do Mato Grosso, Cuiaba (BRA)",10 MAY 2024,1131
97,791,11.32,-0.8,Tima GODBLESS,14 JUL 2004,NGR,3h2,"Percy Beard Track, Gainesville, FL (USA)",10 MAY 2024,1135
98,791,11.32,-0.6,Kevona DAVIS,20 DEC 2001,JAM,1f1,"Clyde Hart Track & Field Stadium, Waco, TX (USA)",11 MAY 2024,1134
99,791,11.32,0.2,Alyssa COLBERT,28 FEB 2003,USA,3f4,"Clyde Hart Track & Field Stadium, Waco, TX (USA)",11 MAY 2024,1131
0,791,11.32,0.7,Reese WEBSTER,21 MAY 2002,TTO,3,"Kidd Field at the University of Texas, El Paso, TX (USA)",12 MAY 2024,1131
1,791,11.32,0.0,Abby STEINER,24 NOV 1999,USA,3f2,"Drake Stadium, Los Angeles, CA (USA)",18 MAY 2024,1131
2,791,11.32,1.9,Jennifer MONTAG,11 FEB 1998,GER,3f1,"Michael-Hoffmann-Stadion, Mannheim (GER)",20 MAY 2024,1131
3,791,11.32,1.3,Sophia JUNK,01 MAR 1999,GER,1h1,"Stadion Manfort, Leverkusen (GER)",25 MAY 2024,1131
4,791,11.32,1.4,Jacqueline MADOGO,14 APR 2000,CAN,1h1,"Alumni Field, Windsor (CAN)",02 JUN 2024,1131
5,791,11.32,0.9,Olayinka OLAJIDE,28 OCT 2002,NGR,1h2,"University of Ghana Sports Stadium, Accra (GHA)",04 JUN 2024,1131
6,791,11.32,1.5,Success UMUKORO,09 JAN 2001,NGR,5sf1,"Hayward Field, Eugene, OR (USA)",06 JUN 2024,1131
7,791,11.32,0.6,Lotta KEMPPINEN,01 APR 1998,FIN,5h1,"Stadio Olimpico, Roma (ITA)",08 JUN 2024,1131
8,791,11.32,0.7,Anna BONGIORNI,15 SEP 1993,ITA,7sf1,"Stadio Olimpico, Roma (ITA)",09 JUN 2024,1131
9,791,11.32,0.3,Lorène Dorcas BAZOLO,04 MAY 1983,POR,5sf2,"Stadio Olimpico, Roma (ITA)",09 JUN 2024,1131
10,791,11.32,1.6,Cecilia TAMAYO-GARZA,04 MAR 1997,MEX,4,"The Bahamas National Stadium, Nassau (BAH)",16 JUN 2024,1131
11,791,11.32,1.6,Gladymar TORRES,26 MAR 2003,PUR,4,"The Bahamas National Stadium, Nassau (BAH)",16 JUN 2024,1131
12,791,11.32,1.0,Rosemary CHUKWUMA,05 DEC 2001,NGR,2h1,"Stade Omnisport de JAPOMA, Douala (CMR)",21 JUN 2024,1131
13,791,11.32,1.4,Lotta KEMPPINEN,01 APR 1998,FIN,1h1,"Kuortaneen keskusurheilukenttä, Kuortane (FIN)",22 JUN 2024,1131
14,791,11.32,-0.7,Asha PHILIP,25 OCT 1990,GBR,2f1,"Centre sportif Bout-du-Monde, Genève (SUI)",22 JUN 2024,1135
15,791,11.32,-0.7,Salomé KORA,08 JUN 1994,SUI,3f1,"Centre sportif Bout-du-Monde, Genève (SUI)",22 JUN 2024,1135
16,791,11.32,-1.2,Salomé KORA,08 JUN 1994,SUI,2h5,"Centre sportif Bout-du-Monde, Genève (SUI)",22 JUN 2024,1138
17,791,11.32,1.1,Sam GEDDES,04 JUN 1997,AUS,1h2,"Pista Atletica, Sestriere (ITA)",22 JUN 2024,1131
18,791,11.32,-0.2,Gabriela MOURÃO,03 JUN 1999,BRA,2,"Centro de Treinamento Paralímpico Brasileiro, São Paulo (BRA)",27 JUN 2024,1132
19,791,11.32,0.9,Niesha BURGHER,08 AUG 2002,JAM,4h1,"National Stadium, Kingston (JAM)",27 JUN 2024,1131
20,791,11.32,1.2,Nadine VISSER,09 FEB 1995,NED,2,"FBK Stadium, Hengelo (NED)",28 JUN 2024,1131
21,791,11.32,1.3,Sarah RICHARD,02 APR 1998,FRA,5,"Stade Josette et Roger Mikulak, Angers (FRA)",29 JUN 2024,1131
22,791,11.32,-2.0,Tamara CLARK,09 JAN 1999,USA,5,"Stade Charléty, Paris (FRA)",07 JUL 2024,1143
23,791,11.32,-0.9,Maia MCCOY,09 DEC 1996,LBR,3,"Billy J. Murphy Track and Field Complex, Memphis, TN (USA)",12 JUL 2024,1136
24,791,11.32,0.9,Murielle AHOURÉ-DEMPS,23 AUG 1987,CIV,5,"Percy Beard Track, Gainesville, FL (USA)",19 JUL 2024,1131
25,791,11.32,1.0,Ana Carolina AZEVEDO,19 MAY 1998,BRA,4h5,"Stade de France, Paris (FRA)",02 AUG 2024,1131
26,791,11.32,-1.3,Lisa Marie KWAYIE,27 OCT 1996,GER,2f1,"Stadion am Göldner, Sondershausen (GER)",17 AUG 2024,1138
27,828,11.33,2.0,Ebony LANE,08 NOV 1998,AUS,1h3,"AIS Athletics Track, Canberra (AUS)",27 JAN 2024,1129
28,828,11.33,1.3,Blessing OGUNDIRAN,11 NOV 1999,NGR,1h3,"Stephen Keshi Stadium, Asaba (NGR)",17 FEB 2024,1129
29,828,11.33,1.1,Remona BURCHELL,15 SEP 1991,JAM,1h1,"National Stadium, Kingston (JAM)",16 MAR 2024,1129
30,828,11.33,1.1,Sabrina DOCKERY,17 SEP 2006,JAM,1sf2,"National Stadium, Kingston (JAM)",20 MAR 2024,1129
31,828,11.33,-0.9,English GARDNER,22 APR 1992,USA,3f2,"Ansin Sports Complex, Miramar, FL (USA)",06 APR 2024,1134
32,828,11.33,-0.2,Tima GODBLESS,14 JUL 2004,NGR,2f2,"Percy Beard Track, Gainesville, FL (USA)",13 APR 2024,1130
33,828,11.33,1.6,Xiaojing LIANG,07 APR 1997,CHN,2f3,"Percy Beard Track, Gainesville, FL (USA)",13 APR 2024,1129
34,828,11.33,-1.6,Gina Mariam BASS BITTAYE,03 MAY 1995,GAM,1,"Nyayo National Stadium, Nairobi (KEN)",20 APR 2024,1138
35,828,11.33,-0.2,Krystal SLOLEY,24 APR 2002,JAM,3f1,"Jamaica College Ashenheim Stadium, Kingston (JAM)",20 APR 2024,1130
36,828,11.33,0.5,Odell FRYE,,USA,3f8,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",27 APR 2024,1129
37,828,11.33,-0.1,Lieke KLAVER,20 AUG 1998,NED,1f1,"Ergilio Hato Stadion, Willemstad (AHO)",28 APR 2024,1129
38,828,11.33,-0.8,Jahniya BOWERS,05 MAY 2001,USA,4h2,"Percy Beard Track, Gainesville, FL (USA)",10 MAY 2024,1133
39,828,11.33,-0.9,Dennisha PAGE,,USA,2h3,"Percy Beard Track, Gainesville, FL (USA)",10 MAY 2024,1134
40,828,11.33,0.7,Kennedi PORTER,,USA,1f1,"Veterans Memorial Stadium, Clovis, CA (USA)",11 MAY 2024,1129
41,828,11.33,-0.3,Rayniah JONES,28 SEP 2001,USA,1f3,"Clyde Hart Track & Field Stadium, Waco, TX (USA)",11 MAY 2024,1130
42,828,11.33,1.1,Maboundou KONÉ,16 MAY 1997,CIV,1f1,"Stade Paul Petitpoisson, Compiégne (FRA)",12 MAY 2024,1129
43,828,11.33,1.4,Géraldine FREY,19 JUN 1997,SUI,2h2,"Centro Sportivo Fontanassa, Savona (ITA)",15 MAY 2024,1129
44,828,11.33,1.9,Magdalena STEFANOWICZ,21 SEP 2000,POL,4f4,"Konstantinos Baglatzis Municipal Stadium, Vari (GRE)",15 MAY 2024,1129
45,828,11.33,-0.4,Shashalee FORBES,10 MAY 1996,JAM,2f1,"National Stadium, Kingston (JAM)",18 MAY 2024,1131
46,828,11.33,1.2,Lorène Dorcas BAZOLO,04 MAY 1983,POR,2,"Stade Pierre de Coubertin, Montgeron (FRA)",19 MAY 2024,1129
47,828,11.33,0.1,Patrizia VAN DER WEKEN,12 NOV 1999,LUX,1h1,"Bungertstadion, Rehlingen (GER)",19 MAY 2024,1129
48,828,11.33,1.2,Christania WILLIAMS,17 OCT 1994,JAM,1h1,"Leichtathletikarena, Eisenstadt (AUT)",22 MAY 2024,1129
49,828,11.33,0.3,Cynteria JAMES,07 SEP 2005,USA,2h2,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",23 MAY 2024,1129
50,828,11.33,0.1,Rani ROSIUS,25 APR 2000,BEL,1f1,"Boudewijnstadion, Bruxelles (BEL)",25 MAY 2024,1129
51,828,11.33,0.8,Victoria PERROW,,USA,7sf1,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",25 MAY 2024,1129
52,828,11.33,-0.1,Jaidyn RAMSEY,,USA,7sf2,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",25 MAY 2024,1129
53,828,11.33,-0.3,Maboundou KONÉ,16 MAY 1997,CIV,1,"Olympiastadion, Stockholm (SWE)",02 JUN 2024,1130
54,828,11.33,1.5,Ariane LINTON,02 OCT 2003,USA,6sf1,"Hayward Field, Eugene, OR (USA)",06 JUN 2024,1129
55,828,11.33,1.5,Juvonna CORNETTE,,GUY,2,"National Track and Field Centre, Leonora (GUY)",15 JUN 2024,1129
56,828,11.33,-0.6,Delphine NKANSA,21 SEP 2001,BEL,1,"Stade d'Athletisme Pierre Voillequin, Troyes (FRA)",16 JUN 2024,1132
57,828,11.33,0.7,Rani ROSIUS,25 APR 2000,BEL,2,"Stade Naimette-Xhovémont, Liège (BEL)",19 JUN 2024,1129
58,828,11.33,-0.2,Irene SIRAGUSA,23 JUN 1993,ITA,1,"Centro Sportivo Saletti, Nembro (ITA)",19 JUN 2024,1130
